ip,app,device,os,channel,click_time,is_attributed,click_date,duration_seconds,duration_minutes
151481,15,1,8,140,2017-11-07 04:16:37,0,2017-11-07,0,0.00
31161,12,1,27,265,2017-11-07 05:06:40,0,2017-11-07,0,0.00
52024,21,1,16,128,2017-11-07 06:31:11,0,2017-11-07,0,0.00
52024,3,2,19,153,2017-11-07 09:16:49,0,2017-11-07,9938,165.63
52024,6,2,11,125,2017-11-07 10:54:20,0,2017-11-07,5851,97.52
52024,12,1,19,259,2017-11-07 11:08:22,0,2017-11-07,842,14.03
52024,3,1,19,489,2017-11-07 23:21:26,0,2017-11-07,43984,733.07
196463,19,0,21,213,2017-11-07 14:50:50,1,2017-11-07,0,0.00
124285,25,1,9,259,2017-11-07 03:25:58,0,2017-11-07,0,0.00
124285,2,1,13,122,2017-11-07 09:44:04,0,2017-11-07,22686,378.10
30121,3,1,6,130,2017-11-08 07:13:26,0,2017-11-08,0,0.00
30121,8,2,8,259,2017-11-08 12:40:21,0,2017-11-08,19615,326.92
107527,18,1,15,134,2017-11-08 02:48:44,0,2017-11-08,0,0.00
165701,15,1,6,386,2017-11-06 17:51:16,1,2017-11-06,0,0.00
143280,5,1,43,113,2017-11-07 04:23:33,1,2017-11-07,0,0.00
32678,2,2,9,205,2017-11-08 09:37:59,0,2017-11-08,0,0.00
71838,2,1,14,236,2017-11-09 02:15:36,0,2017-11-09,0,0.00
71838,13,1,13,477,2017-11-09 03:53:16,0,2017-11-09,5860,97.67
43284,12,1,19,178,2017-11-08 12:43:44,0,2017-11-08,0,0.00
4338,2,1,17,469,2017-11-07 03:09:02,0,2017-11-07,0,0.00
50461,14,1,19,401,2017-11-08 07:48:09,0,2017-11-08,0,0.00
178635,3,1,10,280,2017-11-08 03:04:51,0,2017-11-08,0,0.00
148863,2,1,3,477,2017-11-07 11:16:41,0,2017-11-07,0,0.00
23987,35,1,13,21,2017-11-09 05:14:16,1,2017-11-09,0,0.00
113239,12,1,13,245,2017-11-08 15:41:50,0,2017-11-08,0,0.00
39546,6,1,37,459,2017-11-09 00:39:35,0,2017-11-09,0,0.00
39546,35,1,17,21,2017-11-09 03:37:30,1,2017-11-09,10675,177.92
39546,18,1,19,439,2017-11-09 07:12:10,0,2017-11-09,12880,214.67
39546,9,1,13,127,2017-11-09 09:43:55,0,2017-11-09,9105,151.75
39546,17,1,41,128,2017-11-09 15:11:52,0,2017-11-09,19677,327.95
162435,7,1,13,101,2017-11-09 03:10:16,0,2017-11-09,0,0.00
162435,9,1,10,442,2017-11-09 08:14:07,0,2017-11-09,18231,303.85
71099,12,1,19,259,2017-11-09 02:35:27,0,2017-11-09,0,0.00
71099,3,1,9,417,2017-11-09 04:06:28,0,2017-11-09,5461,91.02
71099,18,1,3,107,2017-11-09 12:40:18,0,2017-11-09,30830,513.83
71099,9,1,19,258,2017-11-09 13:44:25,0,2017-11-09,3847,64.12
209423,2,1,37,236,2017-11-09 04:00:53,0,2017-11-09,0,0.00
159702,14,1,13,160,2017-11-09 08:28:21,0,2017-11-09,0,0.00
72189,3,1,18,280,2017-11-08 03:46:22,0,2017-11-08,0,0.00
72189,15,1,19,245,2017-11-08 08:54:05,0,2017-11-08,18463,307.72
72189,3,1,15,280,2017-11-08 11:18:10,0,2017-11-08,8645,144.08
27946,23,1,19,153,2017-11-09 11:52:01,0,2017-11-09,0,0.00
134980,9,1,19,334,2017-11-07 00:51:15,1,2017-11-07,0,0.00
134980,12,1,8,178,2017-11-07 17:21:04,0,2017-11-07,59389,989.82
57559,18,1,17,107,2017-11-08 03:44:53,0,2017-11-08,0,0.00
57559,12,1,13,105,2017-11-08 05:52:33,0,2017-11-08,7660,127.67
75167,18,1,15,121,2017-11-08 16:13:52,0,2017-11-08,0,0.00
38634,27,1,17,153,2017-11-08 04:08:53,0,2017-11-08,0,0.00
59009,14,1,19,113,2017-11-09 13:25:45,0,2017-11-09,0,0.00
59009,20,1,19,259,2017-11-09 15:58:41,0,2017-11-09,9176,152.93
62027,2,1,8,469,2017-11-09 01:26:36,0,2017-11-09,0,0.00
32596,15,1,9,245,2017-11-08 00:06:50,0,2017-11-08,0,0.00
32596,11,1,13,487,2017-11-08 10:16:38,0,2017-11-08,36588,609.80
262689,15,1,18,265,2017-11-08 14:25:16,0,2017-11-08,0,0.00
12607,15,1,32,315,2017-11-06 22:58:32,0,2017-11-06,0,0.00
111915,2,1,6,122,2017-11-09 14:04:09,0,2017-11-09,0,0.00
6486,15,1,13,412,2017-11-08 01:06:23,0,2017-11-08,0,0.00
57828,96,0,0,213,2017-11-07 02:50:09,1,2017-11-07,0,0.00
83074,21,1,32,232,2017-11-09 12:19:25,0,2017-11-09,0,0.00
166160,27,1,17,153,2017-11-07 05:28:37,0,2017-11-07,0,0.00
89689,9,1,8,334,2017-11-09 04:22:39,0,2017-11-09,0,0.00
198493,3,1,17,424,2017-11-07 19:29:53,0,2017-11-07,0,0.00
20816,9,1,3,442,2017-11-08 12:21:17,0,2017-11-08,0,0.00
146146,66,1,18,101,2017-11-07 07:32:07,1,2017-11-07,0,0.00
18037,9,1,18,107,2017-11-09 04:22:20,0,2017-11-09,0,0.00
101501,18,1,19,107,2017-11-09 08:07:21,0,2017-11-09,0,0.00
43255,18,1,17,107,2017-11-08 01:51:58,0,2017-11-08,0,0.00
43255,35,1,13,21,2017-11-08 02:37:26,1,2017-11-08,2728,45.47
43255,12,1,13,265,2017-11-08 06:44:12,0,2017-11-08,14806,246.77
43255,12,1,6,265,2017-11-08 09:11:21,0,2017-11-08,8829,147.15
229749,5,1,11,113,2017-11-08 13:24:18,1,2017-11-08,0,0.00
10434,8,1,19,145,2017-11-07 08:25:25,0,2017-11-07,0,0.00
10434,18,1,3,107,2017-11-07 10:11:47,0,2017-11-07,6382,106.37
10434,12,1,13,178,2017-11-07 12:54:19,0,2017-11-07,9752,162.53
64765,9,1,22,107,2017-11-09 09:30:07,0,2017-11-09,0,0.00
59962,18,1,19,134,2017-11-08 15:24:31,0,2017-11-08,0,0.00
9177,15,1,22,265,2017-11-09 03:30:23,0,2017-11-09,0,0.00
9177,2,1,20,236,2017-11-09 06:09:14,0,2017-11-09,9531,158.85
6395,3,1,9,280,2017-11-08 00:51:23,0,2017-11-08,0,0.00
6395,12,1,19,265,2017-11-08 06:53:32,0,2017-11-08,21729,362.15
6395,13,1,15,477,2017-11-08 10:39:01,0,2017-11-08,13529,225.48
6395,15,1,8,245,2017-11-08 11:02:59,0,2017-11-08,1438,23.97
6395,15,1,19,379,2017-11-08 17:09:29,0,2017-11-08,21990,366.50
6395,20,1,17,478,2017-11-08 17:35:20,1,2017-11-08,1551,25.85
14269,2,1,41,122,2017-11-07 14:12:55,0,2017-11-07,0,0.00
333212,6,2,13,459,2017-11-09 13:04:50,0,2017-11-09,0,0.00
12562,35,1,19,274,2017-11-09 01:48:27,1,2017-11-09,0,0.00
12562,3,1,19,280,2017-11-09 05:28:35,0,2017-11-09,13208,220.13
3664,9,1,23,442,2017-11-07 00:10:54,0,2017-11-07,0,0.00
30564,11,1,19,137,2017-11-09 08:02:42,0,2017-11-09,0,0.00
30564,14,1,19,401,2017-11-09 08:32:34,0,2017-11-09,1792,29.87
30564,9,1,18,244,2017-11-09 09:40:12,0,2017-11-09,4058,67.63
30564,6,1,19,459,2017-11-09 13:22:36,0,2017-11-09,13344,222.40
41239,3,1,13,113,2017-11-09 12:29:31,0,2017-11-09,0,0.00
104883,35,1,13,274,2017-11-07 04:09:24,1,2017-11-07,0,0.00
257354,45,1,15,5,2017-11-08 05:29:14,1,2017-11-08,0,0.00
76736,6,1,13,125,2017-11-07 00:18:33,0,2017-11-07,0,0.00
76736,9,1,10,442,2017-11-07 14:00:07,0,2017-11-07,49294,821.57
184271,18,1,18,107,2017-11-08 23:43:17,0,2017-11-08,0,0.00
122644,2,1,19,219,2017-11-08 00:31:57,0,2017-11-08,0,0.00
205120,19,0,24,213,2017-11-06 17:28:05,1,2017-11-06,0,0.00
74314,3,1,13,137,2017-11-09 12:26:48,0,2017-11-09,0,0.00
141180,8,1,9,145,2017-11-09 06:18:43,1,2017-11-09,0,0.00
99897,11,1,19,137,2017-11-09 05:06:33,0,2017-11-09,0,0.00
99897,11,1,16,137,2017-11-09 11:03:07,0,2017-11-09,21394,356.57
320067,35,1,35,274,2017-11-09 13:32:00,1,2017-11-09,0,0.00
67343,2,1,19,435,2017-11-08 10:29:16,0,2017-11-08,0,0.00
199327,7,1,17,101,2017-11-07 05:33:10,0,2017-11-07,0,0.00
147408,29,1,19,213,2017-11-07 03:45:02,1,2017-11-07,0,0.00
195200,12,1,12,481,2017-11-07 03:49:11,0,2017-11-07,0,0.00
253996,12,1,13,178,2017-11-08 04:49:44,0,2017-11-08,0,0.00
74006,35,1,16,274,2017-11-07 07:16:20,1,2017-11-07,0,0.00
36466,27,1,18,153,2017-11-08 23:49:09,0,2017-11-08,0,0.00
127650,3,1,11,19,2017-11-09 10:39:25,0,2017-11-09,0,0.00
116743,2,1,10,364,2017-11-06 18:38:21,0,2017-11-06,0,0.00
227495,3,1,28,379,2017-11-07 16:33:49,0,2017-11-07,0,0.00
115700,9,1,16,215,2017-11-09 02:28:34,0,2017-11-09,0,0.00
47117,1,1,13,153,2017-11-08 08:00:10,0,2017-11-08,0,0.00
102575,9,1,13,466,2017-11-08 11:40:03,1,2017-11-08,0,0.00
5402,2,1,6,477,2017-11-08 14:47:48,0,2017-11-08,0,0.00
67836,12,1,18,481,2017-11-07 01:09:27,0,2017-11-07,0,0.00
322638,26,1,8,477,2017-11-09 09:27:22,0,2017-11-09,0,0.00
3157,3,1,13,173,2017-11-08 00:09:26,0,2017-11-08,0,0.00
180016,8,1,22,145,2017-11-09 05:31:54,0,2017-11-09,0,0.00
275794,5,1,13,377,2017-11-07 23:36:35,0,2017-11-07,0,0.00
100335,18,1,19,121,2017-11-08 03:49:36,0,2017-11-08,0,0.00
100335,35,1,19,21,2017-11-08 05:11:19,1,2017-11-08,4903,81.72
65821,19,0,21,347,2017-11-08 16:15:25,1,2017-11-08,0,0.00
145111,66,1,9,101,2017-11-07 05:04:10,1,2017-11-07,0,0.00
163540,1,1,15,150,2017-11-07 19:28:46,0,2017-11-07,0,0.00
163540,13,1,15,477,2017-11-07 19:38:24,0,2017-11-07,578,9.63
202255,10,1,47,113,2017-11-07 06:07:51,1,2017-11-07,0,0.00
3093,18,1,15,376,2017-11-09 11:29:51,0,2017-11-09,0,0.00
16399,12,1,22,245,2017-11-09 00:03:58,0,2017-11-09,0,0.00
16399,2,1,13,212,2017-11-09 05:54:06,0,2017-11-09,21008,350.13
120305,21,1,10,128,2017-11-08 03:59:20,0,2017-11-08,0,0.00
40400,10,1,19,113,2017-11-06 23:56:35,0,2017-11-06,0,0.00
309133,45,1,36,419,2017-11-09 09:43:31,1,2017-11-09,0,0.00
273245,36,1,8,110,2017-11-08 13:11:05,0,2017-11-08,0,0.00
32446,12,2,20,178,2017-11-08 03:58:11,0,2017-11-08,0,0.00
32446,3,1,19,409,2017-11-08 14:14:45,0,2017-11-08,36994,616.57
32446,9,2,27,234,2017-11-08 18:27:08,0,2017-11-08,15143,252.38
4652,3,1,19,280,2017-11-07 03:09:18,0,2017-11-07,0,0.00
254106,2,1,13,469,2017-11-07 17:19:42,1,2017-11-07,0,0.00
42699,2,1,13,237,2017-11-09 00:19:59,0,2017-11-09,0,0.00
55988,3,1,13,173,2017-11-07 06:19:20,0,2017-11-07,0,0.00
110744,18,1,12,121,2017-11-09 09:09:14,0,2017-11-09,0,0.00
4592,6,1,20,459,2017-11-08 08:58:36,0,2017-11-08,0,0.00
272602,13,1,19,477,2017-11-07 18:07:42,0,2017-11-07,0,0.00
198707,35,1,17,274,2017-11-09 00:54:26,1,2017-11-09,0,0.00
166015,2,1,16,477,2017-11-07 03:07:58,0,2017-11-07,0,0.00
166015,19,0,0,347,2017-11-07 12:49:03,1,2017-11-07,34865,581.08
355876,10,1,9,113,2017-11-08 20:47:09,1,2017-11-08,0,0.00
53425,13,1,31,469,2017-11-07 23:26:52,0,2017-11-07,0,0.00
147461,20,1,13,259,2017-11-06 18:06:56,1,2017-11-06,0,0.00
115440,9,1,23,334,2017-11-08 00:04:23,0,2017-11-08,0,0.00
115440,12,1,28,265,2017-11-08 02:52:41,0,2017-11-08,10098,168.30
115440,15,1,11,386,2017-11-08 06:38:27,0,2017-11-08,13546,225.77
44048,9,1,9,258,2017-11-09 05:35:15,0,2017-11-09,0,0.00
42968,12,1,19,424,2017-11-06 23:55:49,0,2017-11-06,0,0.00
49520,18,1,19,107,2017-11-07 08:39:32,0,2017-11-07,0,0.00
49520,8,1,14,145,2017-11-07 18:50:01,0,2017-11-07,36629,610.48
281924,72,1,19,101,2017-11-08 15:47:47,1,2017-11-08,0,0.00
109356,28,1,13,135,2017-11-09 08:26:11,0,2017-11-09,0,0.00
98379,15,1,15,278,2017-11-08 00:10:38,0,2017-11-08,0,0.00
98379,64,1,13,459,2017-11-08 00:52:27,0,2017-11-08,2509,41.82
98379,20,2,9,478,2017-11-08 10:13:33,0,2017-11-08,33666,561.10
129733,3,1,22,205,2017-11-06 20:24:12,0,2017-11-06,0,0.00
102476,3,1,13,379,2017-11-07 02:13:46,0,2017-11-07,0,0.00
66658,12,1,19,265,2017-11-07 00:36:11,0,2017-11-07,0,0.00
187410,18,1,13,449,2017-11-09 13:05:24,0,2017-11-09,0,0.00
120669,8,1,13,145,2017-11-09 02:25:32,0,2017-11-09,0,0.00
120669,2,1,20,477,2017-11-09 04:10:02,0,2017-11-09,6270,104.50
120669,12,1,17,328,2017-11-09 04:24:19,0,2017-11-09,857,14.28
120669,7,1,6,101,2017-11-09 05:57:32,0,2017-11-09,5593,93.22
211569,15,1,19,245,2017-11-07 04:11:41,0,2017-11-07,0,0.00
99803,3,1,13,135,2017-11-08 09:45:12,0,2017-11-08,0,0.00
100281,6,1,19,125,2017-11-08 02:21:48,0,2017-11-08,0,0.00
100281,2,1,19,237,2017-11-08 02:23:06,0,2017-11-08,78,1.30
100281,2,1,18,236,2017-11-08 02:44:28,0,2017-11-08,1282,21.37
100281,1,1,19,452,2017-11-08 12:12:46,0,2017-11-08,34098,568.30
52390,3,1,18,480,2017-11-08 09:31:16,0,2017-11-08,0,0.00
305433,3,1,19,442,2017-11-09 04:19:54,0,2017-11-09,0,0.00
33412,3,1,32,371,2017-11-08 01:01:45,0,2017-11-08,0,0.00
149408,9,1,22,445,2017-11-07 01:14:21,1,2017-11-07,0,0.00
275267,3,1,13,424,2017-11-08 04:25:47,0,2017-11-08,0,0.00
29088,14,1,8,379,2017-11-08 09:08:54,0,2017-11-08,0,0.00
127997,19,0,38,343,2017-11-07 13:00:26,1,2017-11-07,0,0.00
329460,23,1,25,153,2017-11-09 00:12:18,0,2017-11-09,0,0.00
46755,12,1,13,245,2017-11-08 15:53:25,0,2017-11-08,0,0.00
114667,10,1,18,113,2017-11-08 22:03:51,1,2017-11-08,0,0.00
49170,3,1,19,280,2017-11-09 03:24:32,0,2017-11-09,0,0.00
13597,12,1,22,245,2017-11-08 10:56:53,0,2017-11-08,0,0.00
13597,3,1,5,135,2017-11-08 11:52:38,0,2017-11-08,3345,55.75
13597,17,1,19,280,2017-11-08 14:01:19,0,2017-11-08,7721,128.68
13597,10,1,15,317,2017-11-08 14:56:40,0,2017-11-08,3321,55.35
13597,18,1,6,107,2017-11-08 15:46:06,0,2017-11-08,2966,49.43
13597,15,1,19,265,2017-11-08 15:47:45,0,2017-11-08,99,1.65
13597,29,1,13,213,2017-11-08 20:07:55,1,2017-11-08,15610,260.17
13597,2,1,28,435,2017-11-08 23:43:42,0,2017-11-08,12947,215.78
43931,21,2,19,128,2017-11-09 07:01:29,0,2017-11-09,0,0.00
43931,3,1,22,115,2017-11-09 14:05:00,0,2017-11-09,25411,423.52
100009,21,1,6,128,2017-11-07 08:32:47,0,2017-11-07,0,0.00
45815,3,1,16,173,2017-11-08 01:41:24,0,2017-11-08,0,0.00
152957,9,1,12,334,2017-11-08 09:54:06,0,2017-11-08,0,0.00
23971,17,1,19,128,2017-11-09 14:31:30,0,2017-11-09,0,0.00
69304,3,1,53,409,2017-11-09 02:20:58,0,2017-11-09,0,0.00
69304,2,1,18,435,2017-11-09 13:34:23,0,2017-11-09,40405,673.42
33223,24,1,19,105,2017-11-06 18:45:59,0,2017-11-06,0,0.00
319397,11,1,19,122,2017-11-09 09:05:14,0,2017-11-09,0,0.00
240057,18,1,22,121,2017-11-09 13:20:50,0,2017-11-09,0,0.00
57886,2,1,13,377,2017-11-09 13:33:59,0,2017-11-09,0,0.00
137161,12,1,2,265,2017-11-06 16:01:27,0,2017-11-06,0,0.00
186722,12,1,17,265,2017-11-08 09:03:22,0,2017-11-08,0,0.00
127047,10,1,61,113,2017-11-07 11:06:14,1,2017-11-07,0,0.00
100147,3,1,13,424,2017-11-07 00:05:36,0,2017-11-07,0,0.00
100147,18,1,17,107,2017-11-07 00:30:35,0,2017-11-07,1499,24.98
29436,2,1,18,377,2017-11-07 03:42:30,0,2017-11-07,0,0.00
29436,21,1,19,232,2017-11-07 09:54:48,0,2017-11-07,22338,372.30
29436,8,1,22,145,2017-11-07 14:43:19,0,2017-11-07,17311,288.52
77088,2,1,20,237,2017-11-08 00:59:28,0,2017-11-08,0,0.00
83541,2,1,13,212,2017-11-08 03:49:23,0,2017-11-08,0,0.00
83541,2,1,6,452,2017-11-08 05:55:02,0,2017-11-08,7539,125.65
265492,12,1,19,328,2017-11-08 04:20:26,0,2017-11-08,0,0.00
124574,13,1,32,400,2017-11-07 14:00:21,0,2017-11-07,0,0.00
70064,3,1,18,280,2017-11-09 04:10:52,0,2017-11-09,0,0.00
70064,22,1,37,116,2017-11-09 10:53:49,0,2017-11-09,24177,402.95
32985,50,154,50,213,2017-11-07 05:53:58,1,2017-11-07,0,0.00
32985,11,1,6,21,2017-11-07 12:06:19,0,2017-11-07,22341,372.35
330369,19,0,0,333,2017-11-09 03:22:10,1,2017-11-09,0,0.00
45965,3,1,10,130,2017-11-07 02:45:08,0,2017-11-07,0,0.00
45965,64,1,17,459,2017-11-07 05:26:11,0,2017-11-07,9663,161.05
20905,18,1,18,439,2017-11-09 03:21:24,0,2017-11-09,0,0.00
56707,26,1,19,121,2017-11-08 23:45:25,0,2017-11-08,0,0.00
81261,8,1,19,145,2017-11-09 15:34:55,0,2017-11-09,0,0.00
102135,3,1,13,280,2017-11-07 05:34:20,0,2017-11-07,0,0.00
137762,13,1,19,477,2017-11-08 07:43:29,0,2017-11-08,0,0.00
183242,35,1,20,21,2017-11-08 02:55:47,1,2017-11-08,0,0.00
195243,12,1,13,265,2017-11-08 06:56:37,0,2017-11-08,0,0.00
98052,18,1,13,121,2017-11-09 06:52:53,0,2017-11-09,0,0.00
35049,24,1,19,178,2017-11-07 00:25:24,1,2017-11-07,0,0.00
209577,9,1,17,334,2017-11-09 09:01:09,0,2017-11-09,0,0.00
6367,2,1,19,477,2017-11-06 16:58:16,0,2017-11-06,0,0.00
20626,3,1,13,442,2017-11-09 07:25:20,0,2017-11-09,0,0.00
20626,9,1,13,244,2017-11-09 15:29:32,0,2017-11-09,29052,484.20
7120,10,1,19,377,2017-11-09 09:34:29,0,2017-11-09,0,0.00
7120,14,1,15,489,2017-11-09 14:14:16,0,2017-11-09,16787,279.78
31833,15,1,37,265,2017-11-08 10:25:38,0,2017-11-08,0,0.00
61664,9,1,19,134,2017-11-09 00:42:36,0,2017-11-09,0,0.00
61664,12,1,1,340,2017-11-09 06:02:26,0,2017-11-09,19190,319.83
186395,66,1,19,101,2017-11-07 11:03:37,1,2017-11-07,0,0.00
232705,29,1,19,213,2017-11-07 16:34:57,1,2017-11-07,0,0.00
49642,9,1,13,334,2017-11-06 17:55:23,0,2017-11-06,0,0.00
69088,12,1,18,265,2017-11-08 01:14:08,0,2017-11-08,0,0.00
69088,12,1,25,328,2017-11-08 16:14:19,0,2017-11-08,54011,900.18
120027,2,1,48,237,2017-11-07 01:21:40,0,2017-11-07,0,0.00
21627,35,1,13,21,2017-11-07 00:55:07,1,2017-11-07,0,0.00
13552,15,1,18,480,2017-11-07 02:25:02,0,2017-11-07,0,0.00
93810,60,1,13,21,2017-11-09 00:42:17,0,2017-11-09,0,0.00
128210,3,1,22,19,2017-11-09 02:40:26,0,2017-11-09,0,0.00
128210,9,1,13,107,2017-11-09 02:50:39,0,2017-11-09,613,10.22
128210,3,1,43,205,2017-11-09 09:37:37,0,2017-11-09,24418,406.97
76137,9,1,19,442,2017-11-09 13:13:10,0,2017-11-09,0,0.00
296263,37,1,20,21,2017-11-09 04:07:40,1,2017-11-09,0,0.00
276883,45,1,4,224,2017-11-08 02:32:41,1,2017-11-08,0,0.00
18206,35,1,18,21,2017-11-09 07:53:04,1,2017-11-09,0,0.00
28523,2,1,6,435,2017-11-07 09:30:39,0,2017-11-07,0,0.00
89279,3,1,14,137,2017-11-09 03:18:24,0,2017-11-09,0,0.00
89279,18,1,13,121,2017-11-09 08:28:30,0,2017-11-09,18606,310.10
52546,2,1,16,219,2017-11-07 07:23:30,0,2017-11-07,0,0.00
70170,18,1,19,107,2017-11-07 00:43:48,0,2017-11-07,0,0.00
46612,12,1,13,19,2017-11-07 15:00:07,0,2017-11-07,0,0.00
82394,19,6,29,213,2017-11-07 09:55:36,0,2017-11-07,0,0.00
2869,3,1,19,442,2017-11-08 11:41:16,0,2017-11-08,0,0.00
38888,13,1,25,400,2017-11-07 13:54:46,0,2017-11-07,0,0.00
127129,1,2,19,153,2017-11-07 12:26:21,0,2017-11-07,0,0.00
42688,10,1,61,113,2017-11-08 01:19:53,1,2017-11-08,0,0.00
125232,18,1,13,134,2017-11-07 02:14:43,0,2017-11-07,0,0.00
113571,3,1,35,19,2017-11-07 00:35:28,0,2017-11-07,0,0.00
335065,15,1,11,379,2017-11-09 05:39:46,0,2017-11-09,0,0.00
92852,26,1,19,121,2017-11-08 07:17:40,0,2017-11-08,0,0.00
92852,1,2,27,153,2017-11-08 07:59:07,0,2017-11-08,2487,41.45
92852,12,2,2,259,2017-11-08 11:12:40,0,2017-11-08,11613,193.55
92852,3,1,13,153,2017-11-08 16:03:13,0,2017-11-08,17433,290.55
92611,9,1,3,258,2017-11-07 15:59:58,0,2017-11-07,0,0.00
213672,79,1,13,213,2017-11-08 08:50:12,1,2017-11-08,0,0.00
85251,12,1,19,178,2017-11-09 07:33:02,0,2017-11-09,0,0.00
19833,9,1,13,244,2017-11-06 16:47:56,0,2017-11-06,0,0.00
14334,9,1,19,258,2017-11-08 00:18:18,0,2017-11-08,0,0.00
14334,26,1,32,266,2017-11-08 03:27:19,0,2017-11-08,11341,189.02
6913,11,1,13,122,2017-11-09 07:54:45,0,2017-11-09,0,0.00
46274,9,1,18,134,2017-11-06 16:58:41,0,2017-11-06,0,0.00
265628,10,1,43,113,2017-11-08 02:05:53,1,2017-11-08,0,0.00
136987,12,1,13,178,2017-11-07 02:25:26,0,2017-11-07,0,0.00
165311,23,1,13,153,2017-11-09 13:32:23,0,2017-11-09,0,0.00
128393,14,1,19,439,2017-11-07 11:19:19,1,2017-11-07,0,0.00
113691,18,1,13,439,2017-11-09 00:36:52,0,2017-11-09,0,0.00
140549,15,1,9,245,2017-11-06 16:45:50,0,2017-11-06,0,0.00
158471,223,32,24,268,2017-11-07 12:51:43,1,2017-11-07,0,0.00
329082,15,1,19,245,2017-11-09 07:14:29,0,2017-11-09,0,0.00
120844,13,1,19,477,2017-11-07 01:39:46,0,2017-11-07,0,0.00
120844,18,1,19,439,2017-11-07 07:34:44,0,2017-11-07,21298,354.97
120844,12,1,6,245,2017-11-07 10:56:31,0,2017-11-07,12107,201.78
120844,3,1,9,280,2017-11-07 12:00:07,0,2017-11-07,3816,63.60
298574,10,1,19,101,2017-11-09 14:52:03,1,2017-11-09,0,0.00
69879,15,1,19,140,2017-11-08 01:18:39,0,2017-11-08,0,0.00
18984,18,1,20,107,2017-11-08 04:51:57,0,2017-11-08,0,0.00
18984,9,1,13,244,2017-11-08 15:36:02,0,2017-11-08,38645,644.08
344509,19,6,29,213,2017-11-09 07:04:17,1,2017-11-09,0,0.00
142662,15,1,22,386,2017-11-09 00:23:16,0,2017-11-09,0,0.00
156446,3,1,13,280,2017-11-07 04:34:49,0,2017-11-07,0,0.00
8120,12,1,15,328,2017-11-09 04:26:16,0,2017-11-09,0,0.00
3325,14,1,17,439,2017-11-07 00:06:29,0,2017-11-07,0,0.00
169817,8,1,19,145,2017-11-06 22:03:00,0,2017-11-06,0,0.00
276544,18,1,6,107,2017-11-08 04:43:16,1,2017-11-08,0,0.00
333224,10,1,43,113,2017-11-09 03:22:06,1,2017-11-09,0,0.00
355890,15,1,19,379,2017-11-09 12:02:24,0,2017-11-09,0,0.00
355890,2,1,19,219,2017-11-09 13:32:27,0,2017-11-09,5403,90.05
39784,12,1,13,259,2017-11-08 02:59:59,0,2017-11-08,0,0.00
39784,18,1,34,107,2017-11-08 12:09:39,0,2017-11-08,32980,549.67
214472,19,0,21,213,2017-11-08 13:46:06,1,2017-11-08,0,0.00
34287,18,1,10,439,2017-11-07 14:54:10,0,2017-11-07,0,0.00
10065,15,1,10,245,2017-11-08 15:15:37,0,2017-11-08,0,0.00
287714,29,1,13,213,2017-11-09 04:39:30,1,2017-11-09,0,0.00
78846,32,1,2,376,2017-11-07 06:01:15,0,2017-11-07,0,0.00
78846,12,1,13,205,2017-11-07 13:40:45,0,2017-11-07,27570,459.50
70645,10,1,20,317,2017-11-07 11:52:12,0,2017-11-07,0,0.00
31817,18,3032,607,107,2017-11-07 00:01:49,0,2017-11-07,0,0.00
31817,3,1,35,280,2017-11-07 03:59:40,0,2017-11-07,14271,237.85
31817,23,1,19,153,2017-11-07 09:25:36,0,2017-11-07,19556,325.93
31817,15,1,17,140,2017-11-07 11:18:18,0,2017-11-07,6762,112.70
31817,12,1,13,481,2017-11-07 12:37:30,0,2017-11-07,4752,79.20
44479,107,1,19,171,2017-11-08 00:06:03,1,2017-11-08,0,0.00
68482,2,1,13,401,2017-11-07 07:15:41,1,2017-11-07,0,0.00
111708,2,1,22,205,2017-11-08 12:36:54,0,2017-11-08,0,0.00
111708,2,1,13,477,2017-11-08 17:26:12,0,2017-11-08,17358,289.30
111708,21,1,32,128,2017-11-08 22:08:13,0,2017-11-08,16921,282.02
133844,19,0,24,268,2017-11-06 22:24:51,1,2017-11-06,0,0.00
105475,15,1,9,3,2017-11-08 01:22:54,0,2017-11-08,0,0.00
105475,14,1,19,401,2017-11-08 04:38:13,0,2017-11-08,11719,195.32
105475,2,1,9,401,2017-11-08 04:43:30,0,2017-11-08,317,5.28
105475,3,1,19,280,2017-11-08 05:32:12,0,2017-11-08,2922,48.70
105475,11,1,13,481,2017-11-08 05:35:02,0,2017-11-08,170,2.83
105475,3,1,9,442,2017-11-08 06:00:33,0,2017-11-08,1531,25.52
105475,11,1,37,487,2017-11-08 06:04:04,0,2017-11-08,211,3.52
105475,2,1,12,237,2017-11-08 08:03:54,0,2017-11-08,7190,119.83
105475,2,1,13,219,2017-11-08 08:50:51,0,2017-11-08,2817,46.95
105475,15,1,13,412,2017-11-08 09:55:26,0,2017-11-08,3875,64.58
105475,18,1,22,121,2017-11-08 10:50:05,0,2017-11-08,3279,54.65
105475,11,1,37,122,2017-11-08 10:59:06,0,2017-11-08,541,9.02
105475,20,2,17,259,2017-11-08 12:16:01,0,2017-11-08,4615,76.92
105475,24,2,17,105,2017-11-08 12:22:25,0,2017-11-08,384,6.40
105475,14,1,15,379,2017-11-08 12:39:57,0,2017-11-08,1052,17.53
105475,15,1,19,245,2017-11-08 12:40:48,0,2017-11-08,51,0.85
105475,3,1,22,280,2017-11-08 12:55:36,0,2017-11-08,888,14.80
