ip,app,total_clicks,click_time_range
121505,15,2,1418
116616,2,2,713
62168,26,1,0
44465,3,1,0
109703,52,1,0
102996,3,1,0
113215,14,1,0
17450,12,1,0
52818,2,1,0
170577,2,1,0
81469,3,1,0
6178,26,1,0
237987,19,1,0
165100,19,1,0
17289,14,1,0
17929,2,1,0
37502,29,1,0
93765,3,1,0
344756,19,1,0
69691,3,1,0
47306,2,2,2221
37919,3,6,3163
165053,3,1,0
83230,15,1,0
152221,3,1,0
40259,19,1,0
85746,21,1,0
269463,9,1,0
125827,15,1,0
74103,13,1,0
88618,35,1,0
120038,3,2,1327
45745,3,12,2272
46778,3,1,0
100393,20,1,0
49407,6,2,1143
281942,2,1,0
143802,14,1,0
341731,2,1,0
118393,17,1,0
49602,9,9,3093
279817,5,1,0
53881,18,1,0
153667,2,1,0
95294,2,1,0
186146,15,1,0
43648,12,1,0
170067,15,1,0
2387,26,1,0
14915,18,1,0
116850,15,1,0
73869,12,1,0
54403,23,1,0
22300,12,1,0
285169,19,1,0
193419,1,1,0
11944,15,1,0
153325,3,1,0
1504,18,1,0
49054,18,1,0
284720,19,1,0
77627,29,1,0
101074,15,2,1121
284059,24,1,0
227420,3,1,0
77999,3,1,0
48546,107,1,0
84644,12,2,1467
29461,20,1,0
225756,72,1,0
85251,12,1,0
124252,15,1,0
171900,14,1,0
3136,19,1,0
35040,25,1,0
182098,25,1,0
265113,35,1,0
39350,8,1,0
134136,38,1,0
53903,9,1,0
110269,11,1,0
14015,2,1,0
114617,12,1,0
75595,26,1,0
87778,9,1,0
81859,12,1,0
118284,17,1,0
80676,28,1,0
84265,2,1,0
110977,2,1,0
253256,19,1,0
11000,35,2,1633
72638,14,1,0
4701,9,1,0
43351,18,1,0
63733,15,1,0
301327,5,1,0
228031,12,1,0
66337,12,1,0
27536,9,1,0
114314,14,1,0
364175,19,1,0
123994,14,5,2547
213044,15,1,0
351840,19,1,0
169833,9,1,0
290770,5,1,0
81895,15,2,1474
242813,2,1,0
202265,2,1,0
276233,14,1,0
21992,15,1,0
11905,23,1,0
106598,2,1,0
212800,10,1,0
27985,2,1,0
14950,9,2,3561
134389,3,1,0
355637,19,1,0
44513,35,1,0
59108,45,1,0
29063,19,1,0
335301,19,1,0
66623,12,1,0
84774,25,1,0
78698,9,1,0
151345,35,1,0
364276,19,1,0
40678,9,1,0
94241,15,1,0
90349,11,1,0
34337,3,1,0
207356,2,1,0
227814,14,1,0
81419,15,2,2563
138485,26,1,0
25614,13,1,0
207942,2,1,0
71149,3,2,1465
137291,12,1,0
19186,64,1,0
340124,19,1,0
16609,21,1,0
51646,2,1,0
291279,19,1,0
11119,12,1,0
107451,12,1,0
108962,18,1,0
37388,9,1,0
320182,145,1,0
3081,2,1,0
106680,14,2,622
9602,14,1,0
101716,3,1,0
62874,9,1,0
79909,20,1,0
145993,15,1,0
91885,64,1,0
319109,191,1,0
309227,34,1,0
25200,62,1,0
198324,51,1,0
68384,3,1,0
19475,1,1,0
179957,3,2,1228
77379,35,1,0
87058,3,1,0
56043,3,1,0
111189,12,1,0
80762,3,1,0
87480,22,1,0
807,36,1,0
79851,3,1,0
5348,8,11,2932
23260,15,1,0
18864,22,1,0
101096,43,1,0
64510,35,1,0
254984,72,1,0
28078,3,1,0
119289,12,2,13
171221,9,1,0
232378,15,1,0
82813,3,2,95
45992,15,1,0
94245,12,1,0
18804,3,2,1399
52840,14,1,0
173542,14,1,0
273211,15,1,0
25970,1,1,0
4205,15,1,0
190970,3,1,0
63437,12,1,0
18466,11,1,0
12524,151,1,0
91013,18,1,0
78381,15,1,0
71742,11,1,0
29436,9,1,0
3828,3,1,0
108599,35,1,0
144020,24,1,0
74013,32,1,0
359808,18,1,0
28037,11,1,0
139469,12,1,0
41200,9,1,0
165259,13,1,0
152183,3,2,1
11781,3,1,0
116348,2,1,0
204295,12,2,1935
122495,21,1,0
95754,26,1,0
40643,3,1,0
119289,26,2,239
55339,3,1,0
168933,15,1,0
26298,23,1,0
108075,12,1,0
148929,15,1,0
138046,19,1,0
77233,9,1,0
114620,15,1,0
55482,11,1,0
26920,23,1,0
168052,53,1,0
327613,5,1,0
27027,9,1,0
19064,9,2,1056
302705,10,1,0
71687,12,1,0
173112,19,1,0
132378,12,1,0
151584,11,1,0
50407,25,1,0
115230,3,1,0
106460,3,3,1734
215268,18,1,0
54203,18,1,0
128878,15,1,0
14615,21,1,0
192093,72,1,0
48552,18,1,0
83260,14,1,0
196337,19,1,0
132972,2,1,0
301100,11,1,0
6395,20,1,0
15049,18,1,0
47648,12,1,0
27456,15,1,0
108834,19,1,0
100212,3,4,2839
55800,3,1,0
3481,9,1,0
68173,21,2,56
73366,3,1,0
100740,64,1,0
138561,15,4,2988
101941,160,1,0
237204,3,1,0
30310,15,1,0
116727,11,1,0
14939,15,1,0
65892,1,1,0
5178,64,2,48
94001,3,1,0
187199,26,1,0
5729,18,4,3136
305414,84,1,0
41082,15,1,0
100730,2,1,0
182925,12,1,0
73162,14,1,0
23540,12,1,0
98052,18,1,0
77529,15,1,0
98374,14,1,0
11751,12,1,0
48586,18,1,0
76211,11,1,0
66000,14,2,273
40459,20,1,0
63986,35,1,0
5314,24,3,1561
72131,23,1,0
66152,8,1,0
66972,3,2,495
154977,24,1,0
302743,72,1,0
160611,2,1,0
100960,15,1,0
62698,15,1,0
129967,15,1,0
277177,115,1,0
86383,15,1,0
52510,12,1,0
105910,20,1,0
64555,18,1,0
40077,19,1,0
130225,19,1,0
60037,8,1,0
119405,13,1,0
155794,1,1,0
33503,9,1,0
11407,14,1,0
135850,1,1,0
27052,5,1,0
208882,3,1,0
113227,12,1,0
91741,19,1,0
160887,15,1,0
173467,9,1,0
190052,10,1,0
83595,2,1,0
121384,15,1,0
105292,12,1,0
49553,9,1,0
39040,35,1,0
4652,18,1,0
94212,3,1,0
304984,14,1,0
20211,25,1,0
43992,23,1,0
53469,24,1,0
45380,1,1,0
221609,19,1,0
102475,2,1,0
75325,17,1,0
119423,11,1,0
190341,9,1,0
49515,15,1,0
24729,27,1,0
67630,72,1,0
111955,26,1,0
9101,19,1,0
280499,19,1,0
116541,9,1,0
88923,26,1,0
88941,58,1,0
34795,12,1,0
92311,3,1,0
132423,45,1,0
138561,17,1,0
36407,9,1,0
109537,15,1,0
12213,9,1,0
180438,15,1,0
32717,14,1,0
171560,5,1,0
70896,9,1,0
178771,12,1,0
24905,96,1,0
59176,3,2,1057
29489,2,3,2816
360762,14,1,0
61678,2,2,1019
40056,18,1,0
71610,29,1,0
54508,8,1,0
104235,3,2,234
200440,1,1,0
48745,12,1,0
218708,12,1,0
100543,20,1,0
48212,12,5,3854
111025,14,4,2168
46911,26,1,0
210872,5,1,0
65687,2,1,0
357463,1,1,0
14230,9,1,0
17231,2,1,0
89347,3,1,0
106598,9,1,0
68804,3,1,0
20626,3,1,0
8595,3,1,0
28362,2,1,0
189693,14,1,0
40427,18,1,0
104548,2,1,0
106266,3,1,0
188273,19,1,0
17845,19,1,0
4787,8,1,0
32539,9,1,0
16993,3,1,0
34810,14,1,0
74952,18,2,1710
117006,3,1,0
101445,12,1,0
92951,3,1,0
26391,15,1,0
125151,1,1,0
133825,1,1,0
17784,19,1,0
66594,19,1,0
22876,9,1,0
108223,3,1,0
100335,35,1,0
252468,18,1,0
70712,1,1,0
61813,24,1,0
7390,1,1,0
202830,64,1,0
8995,14,1,0
7105,9,1,0
66089,18,1,0
131551,2,1,0
285462,3,1,0
101272,2,1,0
67407,2,1,0
41062,88,1,0
136732,29,1,0
57330,15,1,0
139196,29,1,0
13370,3,1,0
63902,14,1,0
11120,19,1,0
66845,7,1,0
230678,29,1,0
24781,18,1,0
79527,18,1,0
93620,28,1,0
77906,9,1,0
97131,8,1,0
92505,2,2,2826
18241,1,1,0
67863,18,1,0
75830,12,1,0
51361,29,1,0
343201,5,1,0
346556,14,1,0
90586,11,1,0
187673,23,1,0
322078,3,1,0
121002,12,1,0
45083,3,1,0
58960,14,1,0
105304,13,1,0
106608,18,1,0
89113,8,1,0
320066,19,1,0
57333,14,1,0
202700,5,1,0
92479,2,1,0
170724,12,1,0
60824,2,1,0
57849,12,1,0
2693,18,1,0
100916,6,1,0
116555,13,1,0
29568,3,1,0
111247,2,1,0
119560,2,1,0
218176,19,1,0
142372,29,1,0
116362,3,1,0
116530,8,1,0
86977,14,1,0
358403,12,1,0
347079,26,1,0
112265,2,1,0
310287,29,1,0
220674,19,1,0
118044,2,1,0
10194,3,1,0
97429,9,1,0
81478,1,1,0
129426,20,1,0
66655,3,1,0
77345,15,1,0
32788,15,1,0
188980,15,1,0
83678,9,1,0
20984,12,1,0
310658,10,1,0
34284,14,2,1992
328999,1,1,0
44244,24,1,0
97724,12,1,0
153720,19,1,0
80563,3,1,0
15630,18,1,0
9194,18,1,0
121330,26,2,1723
5526,12,1,0
44780,10,1,0
41357,3,1,0
322726,11,1,0
9955,2,1,0
73620,3,1,0
115093,27,1,0
62609,18,1,0
307481,3,1,0
194289,13,1,0
60326,15,1,0
85560,2,1,0
155462,13,1,0
192356,64,1,0
85241,14,1,0
58800,24,1,0
4841,2,1,0
102434,11,1,0
97744,27,1,0
200396,3,1,0
115230,18,1,0
33791,35,1,0
32000,12,1,0
66316,21,1,0
258443,5,1,0
65987,15,1,0
35647,2,1,0
5323,35,1,0
24847,3,2,535
184458,35,1,0
331622,19,1,0
121927,3,1,0
85006,9,1,0
86291,3,1,0
119920,9,2,230
67397,3,1,0
89670,2,1,0
310375,3,1,0
112668,18,1,0
1881,2,2,279
166206,12,1,0
36213,19,1,0
280280,3,1,0
159368,29,1,0
13111,12,1,0
191880,28,1,0
79237,15,1,0
6367,6,1,0
263627,18,1,0
353224,64,1,0
329915,19,1,0
276088,1,1,0
110505,18,1,0
17321,18,2,3031
9993,2,1,0
160418,3,1,0
149112,12,1,0
16725,9,1,0
68077,6,1,0
196722,19,1,0
58786,3,1,0
126363,2,1,0
31345,3,1,0
309722,19,1,0
73288,3,1,0
125888,18,1,0
70122,13,1,0
14782,15,1,0
154863,1,1,0
59239,1,1,0
157518,72,1,0
120311,18,1,0
6414,6,1,0
123819,15,1,0
144327,9,1,0
141855,12,1,0
82927,1,1,0
143400,9,1,0
27948,12,1,0
249327,2,3,1551
45685,18,1,0
26799,9,1,0
41924,12,1,0
43775,6,1,0
259648,15,1,0
153728,9,1,0
17041,3,1,0
8499,3,1,0
97684,72,1,0
303589,55,1,0
8391,3,1,0
99836,35,1,0
165531,19,1,0
60235,12,2,623
31421,9,1,0
78990,12,1,0
205653,18,1,0
181759,5,1,0
181908,19,1,0
110171,12,1,0
31015,3,1,0
20212,45,1,0
44458,23,2,1517
320488,115,1,0
224236,481,1,0
84149,10,1,0
41753,19,1,0
31252,3,1,0
151992,9,1,0
301081,18,1,0
42186,11,1,0
75300,3,1,0
100971,26,1,0
138641,19,1,0
7861,18,1,0
90485,29,1,0
209423,13,1,0
147889,108,1,0
26372,20,1,0
174705,15,1,0
77125,12,1,0
209934,12,1,0
28739,18,4,2140
22702,6,1,0
81574,18,1,0
180063,29,1,0
34019,3,1,0
45318,12,1,0
120655,14,1,0
202565,28,1,0
5314,3,41,3845
42041,15,1,0
111122,18,1,0
111153,15,1,0
97213,3,1,0
9083,35,1,0
296463,15,1,0
184342,3,1,0
18012,3,1,0
243686,12,1,0
34881,6,1,0
34174,3,1,0
120608,3,1,0
40834,18,1,0
160579,26,1,0
343171,45,1,0
239848,19,1,0
63275,12,1,0
184996,20,1,0
252787,10,1,0
29993,18,2,54
96760,18,1,0
64430,64,1,0
59422,20,1,0
24768,17,1,0
81419,12,3,2855
89278,9,1,0
83699,3,1,0
171786,29,1,0
124439,3,1,0
74505,2,1,0
60893,19,1,0
161440,1,1,0
22333,9,1,0
310891,14,1,0
62094,15,1,0
40059,3,1,0
99315,10,2,204
66908,18,1,0
4722,9,1,0
24747,3,1,0
171445,9,1,0
31624,17,1,0
108650,11,1,0
180894,12,1,0
103582,27,1,0
24700,6,1,0
81013,15,1,0
121894,18,1,0
175445,18,1,0
154604,35,1,0
47780,12,1,0
122010,12,1,0
198788,14,1,0
77048,26,1,0
10607,3,1,0
84410,8,1,0
169835,26,1,0
35724,12,1,0
322635,13,1,0
285866,72,1,0
44335,18,1,0
55179,9,1,0
111153,12,4,3288
237256,12,1,0
89299,15,1,0
50883,15,1,0
95718,3,2,2532
110327,22,1,0
8799,9,1,0
27267,15,1,0
7210,9,1,0
297823,5,1,0
93178,36,1,0
7838,2,1,0
272837,5,1,0
137760,8,1,0
251359,19,1,0
254298,19,1,0
79700,64,2,3719
47567,3,1,0
54344,2,1,0
5704,18,1,0
171981,16,1,0
96021,9,1,0
235641,3,1,0
63790,13,2,1602
86865,3,1,0
16224,14,1,0
348318,14,1,0
74924,2,1,0
279437,23,1,0
63408,11,1,0
78073,12,1,0
121674,21,1,0
115543,13,1,0
103632,2,1,0
114509,2,1,0
78888,18,1,0
76350,2,2,904
52385,18,1,0
83695,2,1,0
67839,64,1,0
79734,14,1,0
38422,3,1,0
88281,50,1,0
159702,2,1,0
84177,14,1,0
108913,18,2,668
80140,363,1,0
42077,15,1,0
338474,19,1,0
63269,15,1,0
51541,2,1,0
264979,28,1,0
98305,150,1,0
125748,3,1,0
278030,72,1,0
156512,19,1,0
24847,8,1,0
29972,18,1,0
78708,12,1,0
275953,15,1,0
191730,27,1,0
73839,3,1,0
262940,10,1,0
106493,18,2,608
58375,2,1,0
59862,2,1,0
191691,18,1,0
48282,21,1,0
2399,3,1,0
25097,151,1,0
149608,24,1,0
80605,12,2,2921
284782,12,1,0
13784,21,1,0
73227,94,1,0
192154,5,1,0
179036,19,1,0
95455,13,1,0
66572,18,1,0
128331,2,1,0
357288,19,1,0
10434,12,1,0
7373,14,3,3101
202448,12,1,0
55028,15,1,0
198081,3,1,0
101815,10,1,0
134501,29,1,0
224648,45,1,0
190785,3,1,0
60131,21,1,0
336619,2,1,0
596,2,1,0
181359,9,1,0
135773,3,1,0
72589,12,1,0
18864,2,1,0
42009,2,1,0
27985,18,2,2846
252718,5,1,0
81935,12,3,1607
14591,2,2,1114
58870,24,1,0
42159,13,1,0
280660,10,1,0
204621,35,1,0
161767,28,1,0
81463,9,1,0
32639,2,1,0
99512,3,1,0
118367,24,1,0
37168,15,2,982
20414,14,1,0
35753,9,1,0
70253,20,1,0
110596,18,1,0
84680,13,1,0
251830,11,1,0
799,15,1,0
12315,26,1,0
103147,15,2,65
90855,26,1,0
177654,8,1,0
87673,2,1,0
319207,8,1,0
277411,19,1,0
199157,14,1,0
117383,18,1,0
233525,12,1,0
134671,18,1,0
89642,3,1,0
124196,3,1,0
177677,19,1,0
271268,2,1,0
340482,19,1,0
205572,14,1,0
52390,3,1,0
79827,12,7,3727
48170,10,1,0
108227,12,1,0
124652,3,1,0
108834,13,1,0
5044,9,1,0
53743,14,1,0
151908,29,1,0
115806,9,1,0
173947,29,1,0
50251,12,1,0
297020,14,1,0
134272,7,1,0
88923,35,2,1419
116781,29,1,0
100673,18,1,0
6294,15,1,0
97463,17,1,0
70516,23,1,0
32902,5,1,0
127118,3,1,0
49082,11,1,0
26759,3,2,2175
231957,2,1,0
108758,27,1,0
121187,15,1,0
109266,15,1,0
75899,8,1,0
151908,24,1,0
47720,12,1,0
141459,35,1,0
249343,2,1,0
197347,3,1,0
102025,18,1,0
29274,2,1,0
255382,15,1,0
180491,3,1,0
98760,18,1,0
11190,18,1,0
17499,15,1,0
39180,2,1,0
148721,14,1,0
92410,17,1,0
184454,22,1,0
137676,22,1,0
76163,2,1,0
108757,2,2,3391
237789,19,1,0
25119,18,1,0
119614,15,1,0
60215,28,1,0
120673,1,1,0
88710,26,1,0
11037,3,1,0
170320,5,1,0
56465,1,1,0
157236,12,1,0
101001,2,1,0
155720,29,1,0
123947,14,1,0
63205,7,1,0
132860,12,1,0
319240,19,1,0
44048,8,1,0
33012,29,1,0
24008,11,1,0
98996,8,1,0
135434,18,1,0
127435,2,1,0
316388,3,1,0
74670,3,1,0
41471,9,1,0
18546,15,1,0
23395,35,1,0
104138,12,1,0
26463,12,1,0
117867,28,1,0
53408,23,1,0
44376,11,1,0
35125,9,1,0
210945,14,1,0
134479,15,1,0
103026,12,1,0
185553,8,1,0
71514,35,2,1456
3133,23,1,0
98971,32,1,0
12429,115,1,0
39180,3,1,0
29346,12,1,0
176806,9,1,0
93021,8,1,0
170606,2,1,0
117316,3,1,0
72130,21,1,0
75885,18,1,0
121330,18,1,0
152269,155,1,0
231332,29,1,0
47091,6,1,0
27997,21,1,0
37140,3,1,0
19881,2,1,0
113843,12,1,0
116949,12,1,0
11926,18,3,2777
131760,8,1,0
345324,72,1,0
235527,19,1,0
48832,2,2,1910
98881,13,1,0
172522,11,1,0
60051,11,1,0
74881,18,1,0
32487,15,1,0
10571,3,1,0
70600,18,1,0
224959,2,1,0
52660,18,1,0
19934,9,1,0
60215,14,1,0
76883,14,1,0
60110,15,1,0
137791,19,1,0
343827,29,1,0
79909,18,1,0
107708,8,1,0
115673,18,1,0
20450,3,1,0
167940,28,1,0
70974,6,1,0
31813,3,1,0
54910,12,1,0
69292,15,2,1674
113429,18,1,0
93780,3,1,0
99906,2,1,0
273760,19,1,0
193919,19,1,0
72090,9,1,0
108942,9,2,1320
18942,2,1,0
139839,2,1,0
87556,120,1,0
98762,18,2,1259
40287,19,1,0
193774,19,1,0
184616,29,1,0
77147,2,1,0
120195,35,1,0
305151,24,1,0
106648,15,1,0
111877,12,1,0
26824,3,1,0
329460,23,1,0
111780,19,1,0
300662,9,1,0
227025,45,1,0
3471,15,1,0
121541,12,1,0
297779,3,1,0
95798,9,1,0
37207,9,1,0
114176,11,1,0
314675,3,1,0
89590,3,2,436
23942,15,1,0
60017,21,1,0
163866,21,1,0
113366,3,2,422
31385,3,1,0
134931,9,1,0
80306,15,1,0
357463,3,2,55
540,15,1,0
82449,21,1,0
261539,11,1,0
94484,35,1,0
66200,1,1,0
209,18,1,0
30564,6,1,0
176769,9,1,0
119907,3,1,0
134158,26,1,0
273528,29,1,0
326056,5,1,0
73937,9,1,0
17460,3,1,0
40342,23,1,0
44595,12,2,551
251517,19,1,0
52722,14,1,0
53379,12,1,0
124591,47,1,0
113920,18,2,883
172301,12,1,0
10482,7,1,0
180206,13,1,0
185670,10,1,0
48495,15,1,0
1871,2,1,0
71789,3,1,0
55641,18,1,0
124761,12,1,0
134692,9,1,0
114752,2,1,0
182248,35,1,0
117944,9,1,0
57421,12,1,0
110589,7,1,0
248365,15,1,0
80228,19,1,0
95906,20,1,0
61718,1,1,0
182847,12,1,0
23149,83,1,0
44527,14,1,0
133371,20,1,0
118866,21,1,0
67824,10,1,0
91247,2,1,0
244968,14,1,0
49383,72,1,0
119643,12,1,0
95154,14,1,0
199823,12,1,0
244082,14,1,0
233891,1,1,0
7553,15,2,8
75422,12,1,0
342310,19,1,0
45275,14,3,1988
9101,9,1,0
105475,13,1,0
73916,3,1,0
93450,2,1,0
176288,20,1,0
28183,3,2,300
59303,3,1,0
99641,20,1,0
46210,23,1,0
109776,2,1,0
148774,7,1,0
134980,12,1,0
267239,35,1,0
177426,9,1,0
180372,18,1,0
100502,35,1,0
148807,1,1,0
220800,19,1,0
140574,64,1,0
221115,10,1,0
310437,15,1,0
215728,2,1,0
119718,3,1,0
207439,35,1,0
200229,26,1,0
79157,12,1,0
328807,10,1,0
71610,3,2,1027
107155,12,1,0
25757,12,1,0
228630,12,1,0
39546,6,1,0
115700,9,1,0
47669,3,1,0
145771,11,1,0
302211,29,1,0
159272,64,1,0
68521,26,1,0
43855,15,3,2776
235727,19,1,0
135766,35,1,0
268705,10,1,0
105428,10,1,0
65003,27,1,0
241696,35,1,0
49938,12,1,0
47118,3,1,0
101985,2,1,0
74816,19,1,0
75634,8,1,0
11752,28,1,0
156587,2,1,0
39368,2,2,1712
142550,10,1,0
91574,3,1,0
47411,24,1,0
104437,3,1,0
110207,21,1,0
29101,18,3,3652
18546,17,1,0
239858,3,1,0
121996,3,1,0
5543,8,1,0
118563,9,2,4072
288481,29,1,0
56919,2,1,0
74638,9,1,0
43180,3,1,0
312540,19,1,0
207893,9,1,0
75379,9,1,0
78000,35,1,0
160816,5,1,0
276953,19,1,0
88541,15,1,0
314343,19,1,0
136674,35,1,0
84942,12,1,0
10487,15,1,0
277615,3,1,0
182871,17,1,0
112312,1,1,0
158765,24,1,0
116780,23,1,0
8259,15,1,0
135218,3,2,656
87485,3,1,0
66602,3,1,0
124135,23,1,0
8282,3,1,0
123872,8,1,0
45411,1,1,0
50218,2,1,0
113721,18,1,0
20387,2,1,0
209022,29,1,0
110574,2,1,0
200764,19,1,0
106493,2,2,1410
106859,27,1,0
2153,15,2,1782
119688,3,1,0
240375,35,1,0
35533,12,1,0
176842,3,2,314
89652,2,1,0
162160,2,1,0
125222,18,3,2154
35180,2,1,0
81736,35,1,0
5449,3,1,0
44905,14,1,0
83616,23,1,0
307387,19,1,0
42128,9,1,0
20294,9,1,0
17030,3,1,0
92611,9,1,0
7699,35,1,0
58978,3,1,0
56035,15,1,0
1337,23,1,0
49219,3,1,0
115339,15,1,0
70564,11,1,0
359350,8,1,0
72518,14,1,0
103049,26,1,0
119870,2,1,0
7399,2,1,0
103237,2,2,27
316603,19,1,0
87879,56,1,0
70214,15,1,0
39838,2,1,0
108303,21,1,0
86383,3,1,0
1626,9,1,0
113949,29,1,0
45503,14,1,0
330416,12,1,0
206649,9,1,0
99787,13,1,0
162237,29,1,0
233443,72,1,0
72114,64,1,0
212757,3,1,0
96989,3,2,875
88233,12,1,0
53480,18,1,0
85120,20,2,2849
75436,2,1,0
57223,20,1,0
154901,19,1,0
34036,18,1,0
110451,9,1,0
148588,45,1,0
12252,9,1,0
121391,3,1,0
131776,2,2,2138
44744,1,2,1063
78621,15,1,0
77437,9,1,0
37079,11,1,0
276554,14,1,0
125760,7,1,0
48875,12,1,0
93953,1,1,0
8185,18,1,0
51590,29,1,0
234113,14,1,0
106749,11,1,0
86662,14,1,0
71067,9,1,0
83584,12,2,235
69852,23,1,0
147123,27,1,0
162016,15,1,0
5348,23,5,1368
26824,15,2,2032
107091,12,1,0
209504,8,1,0
29367,9,1,0
80639,18,1,0
100929,3,2,73
166403,9,2,2576
264410,9,1,0
75565,19,1,0
193012,3,1,0
122231,3,1,0
14058,18,1,0
84185,2,1,0
3994,7,1,0
77437,2,1,0
81372,12,1,0
214681,29,1,0
137052,11,1,0
220398,66,1,0
25200,35,1,0
140025,18,1,0
267934,19,1,0
37674,12,1,0
190786,2,1,0
189253,2,1,0
24726,3,1,0
124470,19,1,0
13016,28,1,0
362848,55,1,0
49602,8,2,768
98912,15,2,1943
31216,15,1,0
167031,14,1,0
46065,14,1,0
62803,12,1,0
147893,2,1,0
64618,23,1,0
98627,9,1,0
8541,12,1,0
118866,13,1,0
67514,13,1,0
151816,15,1,0
172751,14,1,0
105861,11,1,0
56654,35,1,0
44030,14,1,0
46169,3,1,0
98748,8,1,0
46449,9,1,0
55235,3,1,0
51428,12,2,1561
3435,35,1,0
70567,15,1,0
236931,1,1,0
88637,3,1,0
62560,8,1,0
110207,18,1,0
74447,3,1,0
263073,11,1,0
58504,26,1,0
76765,2,1,0
5648,25,1,0
52052,2,2,3213
300702,18,1,0
62546,18,1,0
77345,12,1,0
74544,28,1,0
209927,15,1,0
70522,19,2,1207
173988,12,1,0
105587,1,1,0
211975,35,1,0
49888,18,1,0
134074,9,1,0
35176,3,1,0
99150,18,1,0
82265,14,1,0
176565,9,1,0
274636,22,1,0
4147,9,2,1158
111780,15,1,0
47772,3,1,0
159432,19,1,0
124096,14,1,0
55705,29,1,0
113958,2,1,0
103968,3,1,0
165255,3,1,0
107008,8,1,0
142839,2,1,0
109743,2,1,0
139969,10,2,30
76919,15,1,0
62269,11,1,0
84457,2,1,0
186448,12,2,325
134378,72,1,0
73609,3,1,0
316355,19,1,0
83917,18,1,0
102324,9,1,0
8827,12,1,0
134885,13,1,0
43837,13,1,0
209009,19,1,0
161797,15,1,0
39328,12,1,0
159259,19,1,0
17059,13,1,0
102879,3,2,3188
30781,12,2,3335
103719,12,1,0
122231,9,1,0
304955,29,1,0
77610,1,1,0
56298,2,1,0
77148,14,2,833
93943,9,1,0
42270,9,1,0
99728,9,1,0
1519,14,1,0
102131,15,1,0
41030,2,2,1367
12031,3,2,1755
71272,12,1,0
342333,246,1,0
95247,2,1,0
41425,9,2,128
250483,3,1,0
39156,2,1,0
77355,9,2,2267
81545,3,1,0
103463,15,2,3
33929,9,1,0
250460,9,1,0
8539,12,2,46
65285,15,3,3486
61892,14,1,0
80476,18,1,0
91031,12,1,0
266815,37,1,0
13597,13,1,0
158874,13,1,0
191846,1,1,0
44118,12,1,0
239268,10,1,0
193994,18,1,0
73194,12,1,0
85874,15,1,0
34437,3,1,0
248728,108,1,0
9216,19,1,0
118844,3,1,0
149608,12,1,0
143293,124,1,0
124710,2,1,0
26160,21,1,0
93155,26,1,0
60423,14,1,0
60223,2,1,0
288689,39,1,0
123896,14,1,0
34523,20,1,0
98033,1,1,0
70563,8,1,0
114561,27,1,0
61263,21,1,0
280001,29,1,0
246600,5,1,0
84896,6,1,0
2095,107,1,0
99629,3,1,0
44042,9,1,0
134158,8,1,0
116779,18,1,0
103065,13,1,0
60650,7,1,0
146001,1,1,0
52596,18,2,155
96217,11,1,0
95663,14,1,0
268615,10,1,0
21294,3,1,0
99267,26,1,0
47866,3,1,0
79909,24,1,0
339777,19,1,0
20815,29,1,0
93542,18,1,0
287185,18,1,0
151786,18,1,0
96174,1,1,0
89280,6,1,0
261133,39,1,0
181316,5,1,0
44498,14,1,0
203397,2,1,0
144046,9,1,0
33908,18,1,0
66146,18,1,0
125286,12,1,0
161742,12,1,0
59572,3,1,0
278374,5,1,0
51274,20,1,0
105475,14,6,3916
205197,2,1,0
180545,2,2,1514
3307,10,1,0
122431,15,1,0
82682,6,1,0
95718,14,1,0
13242,3,1,0
58127,12,2,258
98457,2,1,0
17289,9,1,0
12211,15,1,0
75904,19,1,0
162700,29,1,0
311577,10,1,0
168832,35,1,0
114430,15,1,0
22672,35,1,0
119930,64,1,0
125288,12,2,1274
239926,19,1,0
328181,9,1,0
137788,11,1,0
103555,35,1,0
63390,12,1,0
71483,15,1,0
52557,14,1,0
64942,18,1,0
119262,3,1,0
98460,6,1,0
56053,3,1,0
77475,9,1,0
146376,10,1,0
64222,2,1,0
263894,19,1,0
121885,64,1,0
252716,3,1,0
48601,12,1,0
16965,35,1,0
100958,2,1,0
37426,12,1,0
78446,22,1,0
52857,18,1,0
14710,14,1,0
11777,58,1,0
142366,3,2,1732
89982,3,1,0
67409,12,2,2324
90243,9,1,0
7583,2,2,498
108052,7,1,0
129594,5,1,0
105101,17,1,0
32286,3,1,0
84896,15,2,2149
173729,7,1,0
35472,15,1,0
211804,3,1,0
208253,9,1,0
24278,6,1,0
119929,18,1,0
84329,15,1,0
7602,9,1,0
118440,8,1,0
21021,26,1,0
349790,15,1,0
333159,45,1,0
218828,5,1,0
344593,11,1,0
4251,9,1,0
105654,12,1,0
142490,12,1,0
66218,15,1,0
333891,66,1,0
20288,2,1,0
282573,45,1,0
240970,12,1,0
63932,9,1,0
170395,8,1,0
202737,12,1,0
129121,18,1,0
51293,3,1,0
23306,15,1,0
117050,2,1,0
40912,18,1,0
40337,2,1,0
79718,3,1,0
118284,2,3,1581
198065,18,1,0
41888,6,1,0
56535,13,1,0
66823,3,1,0
277987,29,1,0
8356,8,1,0
115265,14,1,0
159563,2,1,0
197471,14,1,0
133260,2,1,0
79745,7,1,0
86168,12,1,0
12505,8,1,0
123994,26,1,0
3835,1,1,0
29976,24,1,0
13974,9,1,0
83860,11,1,0
127062,3,1,0
42029,8,1,0
147687,9,1,0
